product_name,asin,product_url,brand_name,image_url,mrp,sale_price,discount_percentage,product_description,date_first_available,number_of_reviews,seller_name
TrendzOn Anti-Virus 3Ply Disposable Face Masks Elastic Ear loop Type Mask and RespiratorPollutionAnti virus pack of 27,B085M9H7LH,https://www.amazon.in/TrendzOn-Anti-Virus-Disposable-Respirator-Pollution/dp/B085M9H7LH/,TrendzOn,https://images-na.ssl-images-amazon.com/images/I/61Lk6Mt5JSL._SL1116_.jpg,,,,Face masks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others. ?If someone is ill face masks can reduce the number of germs that the weare releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. ?It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more. ?Easy breathable  effective multiplayer bacterial filter  soft  lightweight  comfortable and easy to wear  used in medical  dental  laboratory  food sectors  school  household  industry and multi-purpose  bacteria filtration efficiency 99%  particle filtration efficiency (0.1 micron) 99%  virus filtration efficiency (0.1 micron) 99%  fluid repellent 120 mmhg  breathable < 49 0 pa fluid resistant hygienic & skin friendly,2020-03-07T00:00:00,0,
Antil's Disposable 3ply Surgical Elastic Face Mask Pack of 7,B085LNXQRF,https://www.amazon.in/Antils-Disposable-3ply-Surgical-Elastic/dp/B085LNXQRF/,Antil's,https://images-na.ssl-images-amazon.com/images/I/41IFHL99ocL.jpg,699.00,349.00,50%,This Face mask is very innovative which has high filtration efficiency can easily filter dust  gases  pollution and other organic vapors thus protects from various respiratory problems or breathing allergies. It comes with soft nose clip and elastic straps so suitable for many face sizes. The exhalation valves are provided to flow out the exhaled air for easy breathing. It is washable  and reusable. Filter can be easily replaced when needed. Recommended for people having respiratory problems and breathing allergies. It is compact  suitably designed so easy to carry and store. Effectively protects from the vehicular pollution and dust on the roads.,2020-03-07T00:00:00,0,Antil's Hub
P YU® 25 PCS comfort Disposable Pollution/Surgical Elastic Mask Disposable 3 Ply Surgical Face Mask for Air Pollution Protection & Personal Health Face Mask,B085MX3MP6,https://www.amazon.in/dp/B085MX3MP6/,PYU ENJOY SHOPPING,https://images-na.ssl-images-amazon.com/images/I/81ev7Xcx7iL._SL1500_.jpg,1099.00,699.00,36%,Face masks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others. If someone is ill face masks can reduce the number of germs that the wearer releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more.,2020-03-08T00:00:00,0,Piyu Enterprise
SURAKSHA Elastic 3 Ply Mask 100pcs,B01M27KP3T,https://www.amazon.in/SURAKSHA-Elastic-Ply-Mask-100pcs/dp/B01M27KP3T/,SURAKSHA,https://images-na.ssl-images-amazon.com/images/I/71FaZ3b1nZL._SL1500_.jpg,,,,Useful in theater and other sterile areas in hospitals,2016-10-24T00:00:00,0,
IS IndoSurgicals Reusable Surgeons Gown Set Cotton with Face Mask & Cap 10 Sets,B019FOU0WE,https://www.amazon.in/IndoSurgicals-Reusable-Surgeons-Gown-Cotton/dp/B019FOU0WE/,IS IndoSurgicals,https://images-na.ssl-images-amazon.com/images/I/51GdCEBHZdL._SL1000_.jpg,9500.00,9499.00,₹ 1.00,,2015-12-15T00:00:00,1,INDOSURGICALS PRIVATE LIMITED
Stoe Sterile Surgical gloves/Powder Free/Size 7.5/50 pairs,B073TY2Q1X,https://www.amazon.in/Sterile-Surgical-gloves-Powder-7-5/dp/B073TY2Q1X/,Stoe,https://images-na.ssl-images-amazon.com/images/I/810KeoHscpL._SL1500_.jpg,,,,Disposable Surgical Rubber Gloves sterile made from Natural rubber. The hand gloves is 100 % waterproof protects against detergents acids & other chemical. Good tear & chemical resistant. Very useful product for Surgeries  food processing diagnostics labs hospitals industries. High tensile strenght - . Anatomically shaped for comfort  textured surface for excellent instrument grip. Beeded cuff 280mm  for EXTRA Protection. (SAFE-PINHOLE FREE  NON-IRRITANT GLOVES),2017-11-16T00:00:00,2,
KANDID Reusable & Washable Half Bike Face Mask/Anti-Pollution Bike Mask_Pack of 10,B084MJVL62,https://www.amazon.in/KANDID-Reusable-Washable-Anti-Pollution-Mask_/dp/B084MJVL62/,KANDID,https://images-na.ssl-images-amazon.com/images/I/61MI7-hB04L._SL1500_.jpg,,,,"KANDID pollution mask - the pollution mask colour are black and soft ear straps  easy to adjust. Smart nose clip ensures a close and comfortable fit to your face. Washable/usable inner and outer layers are made of pure cotton to ensure maximum breathability. The masks are foldable and easy to carry as well. In india almost 12 lakh deaths take place every year due to air pollution. The number of deaths in india caused by air pollution is only a ""fraction less"" than the number of deaths caused by tobacco usage. Protect yourself and your loved ones with this pollution mask a clean  classic look with all the technology you've come to expect. Dominating protection from life threatening airborne diseases and performance through its replaceable advance 4-layer active carbon filter. Durable premium design and material deliver maximum performance on those polluted and duty roads. This pollution mask is your general purpose  heavy-duty air filtration mask.",2020-02-09T00:00:00,0,
Disposable 3 Ply Medical Mask | Soft & Comfortable | Internationally Recognized Quality | White & Blue | 100 Pcs,B085M7M7LK,https://www.amazon.in/Disposable-Medical-Comfortable-Internationally-Recognized/dp/B085M7M7LK/,Generic,https://images-na.ssl-images-amazon.com/images/I/11nS4tpeQjL.jpg,6499.00,3199.00,51%,Disposable Face Mask is made with 3 ply extra soft microfiber material which makes this half face mask comfortable and provides excellent breathability The 3 ply face mask has high filtration capacity which keeps your face mouth covered and protected from germs  chemicals  dust particles  fluids  etc. These face masks features comfortable elastic earloops which enables to use them for long period The built-in nose piece moulds itself to the face design to ensure a perfect fit for men and women This 3 Ply disposable face mask is made available in highly secure packaging The face mask comes with a smart pulls dispenser box which makes it convenient to pull up a mask and re-pack the box back to preserve other mask in good condition These face masks has >99% bacteria filtration efficiency The face mask is available in Green colour They come in a standard packing of 100 face masks per package,2020-03-06T00:00:00,0,Mama's Almirah
Nose Mask-3ply Disposable Mouth Masks 100pcs Nose Mask Dust Mask Pollution Mask,B085MHR24B,https://www.amazon.in/Mask-3ply-Disposable-Mouth-100pcs-Pollution/dp/B085MHR24B/,kevlon,https://images-na.ssl-images-amazon.com/images/I/410-uDuc5vL.jpg,,,,,2020-03-07T00:00:00,0,
TrendzOn 3Ply Disposable Face Masks Elastic Ear loop Type Mask and RespiratorPollutionAnti virus pack of 30,B085M9CZ21,https://www.amazon.in/TrendzOn-Disposable-Elastic-Respirator-Pollution/dp/B085M9CZ21/,TrendzOn,https://images-na.ssl-images-amazon.com/images/I/61Lk6Mt5JSL._SL1116_.jpg,,,,Face masks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others. ?If someone is ill face masks can reduce the number of germs that the weare releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. ?It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more. ?Easy breathable  effective multiplayer bacterial filter  soft  lightweight  comfortable and easy to wear  used in medical  dental  laboratory  food sectors  school  household  industry and multi-purpose  bacteria filtration efficiency 99%  particle filtration efficiency (0.1 micron) 99%  virus filtration efficiency (0.1 micron) 99%  fluid repellent 120 mmhg  breathable < 49 0 pa fluid resistant hygienic & skin friendly,2020-03-07T00:00:00,0,
Nose Mask-3ply Disposable Mouth Masks 10pcs Nose Mask Dust Mask Pollution Mask,B085MHMVP7,https://www.amazon.in/Mask-3ply-Disposable-Mouth-Masks-Pollution/dp/B085MHMVP7/,kevlon,https://images-na.ssl-images-amazon.com/images/I/41r1gk-JutL.jpg,,,,,2020-03-07T00:00:00,0,
ROYAL CARE Anti Pollution Face Mask with Activated Carbon Black Pack of 3,B085L51Y3L,https://www.amazon.in/ROYAL-CARE-Pollution-Activated-Carbon/dp/B085L51Y3L/,ROYAL CARE,https://images-na.ssl-images-amazon.com/images/I/51yvPT2UuHL._SL1280_.jpg,449.00,399.00,11%,Anti pollution mask for men and women or unisex masks can be used as protection from air pollution. These pollution masks come with ultra soft fabric that is gentle on skin. Our pollution masks meet n95 masks standard  provide complete protection from dust pollution  provide safety from air pollutants  and harmful bacteria available in the air.,2019-09-10T00:00:00,0,ROYAL CARE ENTERPRISES
kevlon face andNose Mask-3ply Disposable Mouth Masks 25 pcs Nose Mask Dust Mask Pollution Mask,B085MHL9LF,https://www.amazon.in/kevlon-andNose-Mask-3ply-Disposable-Pollution/dp/B085MHL9LF/,kevlon,https://images-na.ssl-images-amazon.com/images/I/21n5pwFfCWL.jpg,,,,,2020-03-07T00:00:00,0,
ReTrack Disposable Surgical Elastic 3 Ply Face Green Mask with EarloopUsed for Personal Health Virus Protection and Air Pollution Mask Mask and Respirator 1pc,B07D8TYKFQ,https://www.amazon.in/Kitchen-Drawers-Telescopic-Channels-Silver/dp/B07D8TYKFQ/,ReTrack,https://images-na.ssl-images-amazon.com/images/I/412b8ylo%2BNL.jpg,,,,,2018-05-23T00:00:00,0,
MASKIN Anti-Pollution Mask with Filtration technique Best for Men and women daily Usecolor as per availability Pack of 1,B085N35B4Q,https://www.amazon.in/dp/B085N35B4Q/,Kashi Surgicals,https://images-na.ssl-images-amazon.com/images/I/61dYlzJwTaL._SL1500_.jpg,799.00,595.00,26%,Most Effective Anti Pollution masks on the market meant for daily use when there is pollution  haze  dust or outdoor allergens. This mask construction to enable them to filter out nearly 95% of particulate pollution. Face-fit made basis 3D scanning technique for the Asian face. safe from dust virus pollution etc. 98% 3-layer filtration of pollution particles PM2.5. Advance air-particulate mask with activated carbon. Advanced one way exhale valves  easier breathing and speaking. esigned for petroleum based contaminants such as diesel and gasoline pollutants unlike N series masks. Best care option for health.,2020-02-26T00:00:00,0,11 Pharma
"PT# 48390 PT# # 48390- Mask Face So Soft Pleated White LF 50/Bx by Kimberly Clark Healthcare by ppmarket",B015X65JQA,https://www.amazon.in/Pleated-Kimberly-Clark-Healthcare-ppmarket/dp/B015X65JQA/,The Kimberly Clark Healthcare Incorporated,https://images-na.ssl-images-amazon.com/images/I/61TSax3XqJL._SL1100_.jpg,,,,"PT# 48390 PT# # 48390- Mask Face So Soft Pleated White LF 50/Bx by  Kimberly Clark Healthcare by ppmarket",2017-06-08T00:00:00,2,
M-Care Non Woven Disposable Shoe Cover Blue 100 Pcs.,B07HH8PJLW,https://www.amazon.in/M-Care-Woven-Disposable-Shoe-Cover/dp/B07HH8PJLW/,M-Care,https://images-na.ssl-images-amazon.com/images/I/61NmklRY-mL._SL1500_.jpg,410.00,349.00,15%,These products are fabricated using the finest grade raw material and sophisticated technology. The offered products are designed with high precision under the supervision of our experts in order to meet the international quality standards. These products are highly appreciated by our clients for their features like fine finish  Hygienic  Skin friendly  These Are Widely Used In Clinics And Other Health And Hospitality Sectors Or In Home & Kitchen Or Resturant,2018-09-18T00:00:00,0,Shree Mahavir Disposable
Mezmo Nose Mask-3ply Disposable Mouth Masks Nose Mask Dust Mask Pollution Mask Color May Vary - Pack Of 500,B085HR3LLQ,https://www.amazon.in/Mezmo-Mask-3ply-Disposable-Mouth-Pollution/dp/B085HR3LLQ/,MEZMO,https://images-na.ssl-images-amazon.com/images/I/81Cg%2Bv2JqfL._SL1500_.jpg,,,,A device used by large amounts of people in order to protect themselves from pollution. These days pollution is one of the major reason of respiratory disoder.,2020-03-05T00:00:00,0,
Agarwals™ Airway Silicon Size 6 Pack Of 1,B0852Q8HHX,https://www.amazon.in/AgarwalsTM-Airway-Silicon-Size-Pack/dp/B0852Q8HHX/,Agarwals,https://images-na.ssl-images-amazon.com/images/I/31MSzav6ugL.jpg,2600.00,499.00,81%,This are made of silicon and available in different sizes….,2020-02-23T00:00:00,0,AGARWAL SURGICAL
vivan surgical Face Mask Disposable 2 ply pack of 50,B078MWLBCT,https://www.amazon.in/vivan-surgical-Face-Mask-Disposable/dp/B078MWLBCT/,Vivan surgical,https://images-na.ssl-images-amazon.com/images/I/81N%2BL4ZlWiL._SL1500_.jpg,,,,Easy Breathable  Effective Multiplayer Bacterial Filter  Soft  Lightweight  Comfortable and Easy to Wear  Used in Medical  Dental  Laboratory  Food Sectors  School  Household  Industry And Multi-Purpose  Bacteria Filtration Efficiency > 99%  Particle Filtration Efficiency (0.1 micron) > 99%  Virus Filtration Efficiency (0.1 micron) > 99%  Fluid Repellent > 120 mmHg  Breathable < 49 0 Pa Fluid Resistant Hygienic & Skin Friendly,2017-12-25T00:00:00,0,
Agarwals™ Airway Silicon Size 2 Pack Of 1,B0852Q6VGF,https://www.amazon.in/AgarwalsTM-Airway-Silicon-Size-Pack/dp/B0852Q6VGF/,Agarwals,https://images-na.ssl-images-amazon.com/images/I/31MSzav6ugL.jpg,2600.00,499.00,81%,This are made of silicon and available in different sizes….,2020-02-23T00:00:00,0,AGARWAL SURGICAL
RKDENT Portable Folding Dental Medical Chair with stool,B00KMAQ1EM,https://www.amazon.in/RKDENT-Portable-Folding-Dental-Medical/dp/B00KMAQ1EM/,RKDENT,https://images-na.ssl-images-amazon.com/images/I/41MBHY2sEcL._SL1000_.jpg,,,,Features & details Easy folding  8 stage reclining chair with front leg rest frame provides highly comfortable body postures in every positions strong  Elegant super finished compact  and light weight design offers very high easy portability materials used - FRAME- Powder coated Mild steel tubular frame  SEAT - Strong Washable Dimensions - OVERALL- 140 x 56 x 110 Cm Height  Height. Weight - 7.3 Kg.Various body back rest positions can be achieved by lifting both side arms and gently pushing backward without applying load on back rest folding stool with back. Small Height Chair Features: Mesmerizing design Excellent shine Eye-catching appearance Specifications: Height: 12 Inches Weight Capacity: 100 Kg Weight Itself: 1.3 Features & details Made of durable material  Lightweight and compact design  Easily folds and carries with convenient carrying straps. Size:LBH(inch)-14x13x22  Package contains: 1 Foldable Chair with fording stool ASSEMBLY INSTRUCTIONS: SIMPLY UNFOLD THE CHAIR AND ENJOY ITS SERVICE. WHILE TRAVELLING  FOLD IT Warranty: We guarantees new equipment other than accessories to be free from defects in workmanship and materials for a period of 12 month from the date of shipment under normal use and service. SPECIAL INSTRUCTIONS : Return of this product is not accepted by the seller unless it is found defective by the buyer while taking delivery and/or if the product is not as per its description on amazon website. Such discrepancy is to be reported along with proof of the same within 24 Hrs. after delivery of the product,2014-10-13T00:00:00,0,
